"Id","Label","name","description","followers_count","statuses_count","friends_count","created_at","location","lang","time_zone","status.id_str","status.created_at","status.text"
"29963409","reniracorinne","r_corinne","Political science PhD student, Central European University. Research on the politics of CEO pay, inequality and top incomes",241,1309,366,"Thu Apr 09 11:19:01 +0000 2009","Budapest","en","Ljubljana","895341950177554432","Wed Aug 09 17:52:10 +0000 2017","RT @ChrisPolPsych: New paper in press at POQ w/ Agnieszka Golec de Zavala: Collective narcissism predicts 2016 Trump support -&gt; https://t.c…"
"29964546","tudelft","TU Delft","To make a significant contribution towards a sustainable society for the 21st century through world-class research and education | Instagram & Facebook @TUDelft",58043,14037,6768,"Thu Apr 09 11:28:01 +0000 2009","Delft, the Netherlands","nl","Amsterdam","895235506916794368","Wed Aug 09 10:49:12 +0000 2017","RT @TUDelftOnline: Join TU Delft's online courses on structures and materials starting next month to develop your skill set: https://t.co/9…"
"2999887376","kimgron","Kimmo Grönlund","In summer mode ☀️",5047,8467,1211,"Wed Jan 28 21:51:56 +0000 2015","Stockholm, Sverige","en","Helsinki","895184878874099717","Wed Aug 09 07:28:01 +0000 2017","RT @LKarppi: @kimgron Liitteessä (annex) oli lisämaininta. https://t.co/5Wa7eiF5Sg"
"30080043","DamienBol","Damien Bol","Assistant Prof in Political Economy at King's College London. I was born in Belgium, but I became a grown-up in Canada. Ex rapper, I still wear white kicks",479,720,525,"Thu Apr 09 22:07:30 +0000 2009","London, England","en","Eastern Time (US & Canada)","895412532453679104","Wed Aug 09 22:32:38 +0000 2017","@flibcocom @CRL_Airport Tellement de monde qu'on a du attendre 3 bus pour avoir un place. N'adaptez vous pas la fré… https://t.co/SyJQlS4JtJ"
"300874887","NclPolitics","NewcastleUniPolitics","Newcastle University Politics Department. Twittering with past and present staff, students and the wider political community. Prospective students get in touch!",1211,1488,1287,"Wed May 18 14:13:19 +0000 2011","Newcastle, United Kingdom","en","London","895275698713227265","Wed Aug 09 13:28:54 +0000 2017","RT @UniofNewcastle: Newcastle University ranked among the best for student satisfaction in the 2017 National Student Survey #NSS2017 https:…"
"301373574","UninaIT","Unina Federico II","Canale di informazione ufficiale dell'Università degli Studi di Napoli #FedericoII",10609,3725,240,"Thu May 19 10:58:50 +0000 2011","Napoli","it","Rome","893127823409414145","Thu Aug 03 15:14:01 +0000 2017","Atelier della salute: esperienze, percorsi, soluzioni per vivere… meglio! https://t.co/qZOVWDcjII https://t.co/nPO4PD2hKk"
"302515677","g_lodge","Guy Lodge","Director Kivu International - supports locally-led policy change I Gwilym Gibbon Centre for Public Policy @NuffieldCollege",1552,4651,1338,"Sat May 21 09:41:57 +0000 2011","Oxford, Lusaka, the world","en",NA,"889787309406789632","Tue Jul 25 10:00:00 +0000 2017","RT @BobLiebenthal: https://t.co/HReh913LLv"
"3030970439","TheAAPSS","The AAPSS","The American Academy of Political and Social Sciences is dedicated to the use of social science to address important  social problems.",5494,1797,4094,"Wed Feb 11 18:44:54 +0000 2015","University of Pennsylvania","en",NA,"892746833457364993","Wed Aug 02 14:00:06 +0000 2017","Fellow Carol Dweck of @StanfordPsych on revolutionizing personal development https://t.co/MTuZQcag6v"
"3036579790","ustirhistpol","StirlingHistPol","This page is part of the social media presence of the University of Stirling's Division of History & Politics, sharing information on its activities.",501,4906,411,"Sat Feb 14 11:50:42 +0000 2015","","en-gb","Dublin","895322097706090496","Wed Aug 09 16:33:17 +0000 2017","Politics 3rd in Scotland in NSS 2017 (95% overall satisfaction), and History at 91% overall satisfaction. We did it."
"303823238","LSEGovernment","LSE Government","The Department of Government at the London School of Economics & Political Science. See GovBlog for news & analysis - https://t.co/KVCtNPTvqj",12966,5182,721,"Mon May 23 13:43:58 +0000 2011","London, UK","en","London","895319526195068932","Wed Aug 09 16:23:03 +0000 2017","RT @LSECareers: Earlier this year we asked employers what makes applications stand out - find out what they said! https://t.co/1TSn1lTOoA h…"
"304320165","UCLMons","UCL Mons","Campus de l'UCL à Mons. Formations en Sciences de gestion, Ingenieur de gestion, Sciences politiques, Communication et Sciences humaines",1528,500,446,"Tue May 24 09:40:41 +0000 2011","Mons, Belgique","fr","Athens","895404332153270274","Wed Aug 09 22:00:03 +0000 2017","⚠️La seconde session approche!⚠️
 Un petit coup de pouce?: https://t.co/J7JYuUUCoF
Bonne chance pour la suite 😁… https://t.co/C3rWtINg4n"
"3044658412","StAndrewsIR","St Andrews IR","The School of International Relations is the only one of its kind in Scotland and is recognised globally for the exceptional quality of its research & teaching.",730,692,677,"Wed Feb 18 14:30:00 +0000 2015","St Andrews, Scotland","en","Pacific Time (US & Canada)","871423799966740482","Sun Jun 04 17:49:58 +0000 2017","Strong piece by @DavidFrum |The Death Knell for America's Global Leadership - The Atlantic https://t.co/AprnQjtkpr"
"305422598","TomBartonJourno","Tom Barton","",3276,4758,1966,"Thu May 26 05:45:44 +0000 2011","","en-gb","Baghdad","894911770556600320","Tue Aug 08 13:22:47 +0000 2017","@SheilaColeman96 Hi there. I'm from Good Morning Britain. Might you be able to message me? I'd like to talk to you about Hillsborough."
"305449685","scuolanormale","Scuola Normale","The Scuola Normale Superiore is a centre for teaching and research founded by Napoleon in 1810 as a branch of the École Normale Supérieure in Paris.",6687,6291,381,"Thu May 26 07:19:10 +0000 2011","Italia","it","Paris","895359043631435776","Wed Aug 09 19:00:05 +0000 2017","9 agosto 1173: cominciano i lavori per la costruzione della Torre di #Pisa. #Rene_Magritte: ""The night of Pisa"".… https://t.co/hiwbSQOK8W"
"305520246","NeilDooley","Neil Dooley","Lecturer in Politics @SussexUni. Works on eurozone crisis, Europeanisation, EU Periphery, Critical Political Economy. The EU was fine until I started my PhD.",560,5913,749,"Thu May 26 10:58:21 +0000 2011","University of Sussex","en","Casablanca","895335273680076800","Wed Aug 09 17:25:38 +0000 2017","In many ways, I was much a younger man when I began this manuscript. Mostly in the way that I was 25."
"3061686825","CasalBertoa","Fernando CasalBertoa","Research Fellow at the School of Politics and International Relations. Co-founder and co-chair of the Council for European Studies’ (CES) @whogovernseu",393,680,208,"Wed Feb 25 11:49:14 +0000 2015","University of Nottingham","en-gb",NA,"893590859131871240","Fri Aug 04 21:53:57 +0000 2017","RT @UTDiTella: Carlos Gervasoni, @paduis, Ana María Mustapic, @CasalBertoa y Kenneth Roberts en #MesaEspecial. #SAAPDiTella https://t.co/Mn…"
"309556475","epkaufm","Eric Kaufmann","Professor of Politics, Birkbeck University of London. Political and religious demography #ethnicity #nationalism. From Vancouver BC. (Ice) hockey player.Dad",3820,8261,780,"Thu Jun 02 08:47:47 +0000 2011","London, UK","en","London","895396021735501824","Wed Aug 09 21:27:01 +0000 2017","@omaromalleykhan @patricksturg Sure - but point is there is no white overrepresentation there but massive (&amp; in my… https://t.co/kReGE54Ywi"
"31106612","TuukkaYlaAnt","Tuukka Ylä-Anttila","Social scientist studying political argumentation with digital methods. Into coffee and bikes.",822,1273,1155,"Tue Apr 14 12:07:51 +0000 2009","Helsinki","en","Helsinki","879076342314274817","Sun Jun 25 20:38:27 +0000 2017","RT @MariKNiemi: Maahanmuutosta puhuttaessa arvostaisin yritystä ymmärtää toisen ajatus ennen sen tuomitsemista. Silloin useampi uskaltaisi…"
"3118927870","CEFIR_ULg","CEFIR","Center for International Relations Studies@UniversiteLiege #PoliticalScience #CEFIR #emergingpowers #IR",58,135,102,"Thu Mar 26 14:49:54 +0000 2015","Liège, Belgium","fr",NA,"876042946629558276","Sat Jun 17 11:44:49 +0000 2017","CONFÉRENCE @softwintg &amp; @xavierauregan  #China in #Africa &amp; #LA : #SSC?  @ French Network for Asian Studies Int.l Conf.@sciencespo 26-28/06"
"3121131934","medialabunipi","MediaLaB","Big Data in Social and Political Research @dspunipi",230,5827,70,"Fri Mar 27 11:22:40 +0000 2015","Pisa","it","Pacific Time (US & Canada)","893470757887594496","Fri Aug 04 13:56:43 +0000 2017","There's a ton of great content created on social media daily. RoundTeam helps to find &amp; use what's relevant to you! https://t.co/aWnmXI4f9u"
"31238317","E_IR","E-IR","E-International Relations is the world's leading open access website for students & scholars of international politics with daily publications of unique content",14011,12524,2623,"Tue Apr 14 21:51:59 +0000 2009","","en","London","895302552425820160","Wed Aug 09 15:15:37 +0000 2017","New Review – Drug War Capitalism https://t.co/sxQgxoOarN"
"3129927357","mm_bechtel","Michael M. Bechtel","A political scientist studying democracy and  solutions to global risks such as climate change and economic crises.",222,60,261,"Mon Mar 30 21:25:57 +0000 2015","Switzerland","de",NA,"858701021819830278","Sun Apr 30 15:14:12 +0000 2017","Very sad news. Famed climber Ueli Steck dies near Mount Everest. https://t.co/7pXQJTT26N"
"3136098457","EcprCitizenship","ECPR Citizenship","Why this European Consortium of Political Research group?
Citizenship has become one of the most dynamic areas of political contestation due to the social and",62,2,10,"Fri Apr 03 14:28:15 +0000 2015","","en",NA,"859901296459083776","Wed May 03 22:43:39 +0000 2017","@MClementFr @BernardFourni13 Les 2 n'étaient pas au même niveau. Je vous demandais donc, à la blague, si votre gran… https://t.co/zTpgf8YRZd"
"3138274922","Sgia_DurhamUni","SGIA","School of Government & International Affairs. Durham University, UK. Elvet Hill Road Durham. DH1 3TU, UK.",368,745,65,"Sat Apr 04 02:03:17 +0000 2015","Durham, England","en","Bucharest","809042777275244544","Wed Dec 14 14:30:04 +0000 2016","Urgent Brexit deal needed to avert banking job losses, peers to warn https://t.co/Xz8kQYHOQ3 (via @lsebrexitvote)"
"3151723815","OUPPolitics","Oxford Politics","The latest news, resources, insights, and more from the Political Science team at Oxford University Press.",2591,3736,428,"Thu Apr 09 14:16:12 +0000 2015","Oxford and New York City","en",NA,"895396790639263744","Wed Aug 09 21:30:05 +0000 2017","How a classic 1980's thriller anticipated the breakthrough of Jeremy Corbyn’s Labour https://t.co/x2pIK3D54U"
"31537951","tcddublin","TrinityCollegeDublin","Official source of news from Trinity College Dublin. We are Ireland's highest ranked university with 425 year history of teaching and research.",42886,12658,3228,"Wed Apr 15 22:09:05 +0000 2009","Dublin, Ireland","en","Dublin","895355248398798848","Wed Aug 09 18:45:00 +0000 2017","Come face to face with Jonathan Swift in @tcdlibrary &amp; explore more in our online exhibit https://t.co/moqBCZDWNP …… https://t.co/8NRbaIT6O4"
"315784764","EirikurBergmann","Eirikur Bergmann","Professor of Politics. Bifröst University, Iceland.",1231,325,275,"Sun Jun 12 12:53:57 +0000 2011","Reykjavik","en",NA,"863493537555415040","Sat May 13 20:37:56 +0000 2017","My #12points go to  Moldova #12stig"
"316535338","UoPHumSS","UoP Hums & Soc Sci","University of Portsmouth Humanities and Social Sciences - Education, Criminology, Languages, History, Sociology, English, Politics, Journalism etc",1386,2392,352,"Mon Jun 13 16:03:15 +0000 2011","Portsmouth, UK","en",NA,"895202209247490048","Wed Aug 09 08:36:53 +0000 2017","RT @UOPSLAS: On Friday 4th August, this year's Pre-sessional Course students presented their group posters to their Classmates and the Judg…"
"319183391","samtbennett","(((Sam Bennett)))","Migration and Language by day, fictional Cold War spies by night.",271,3615,283,"Fri Jun 17 17:59:55 +0000 2011","The circus","en","Warsaw","894983979207712768","Tue Aug 08 18:09:43 +0000 2017","@jeskeets Costco fire pit party"
"322660160","BDStanley","Ben Stanley","Lecturer, SWPS; Visiting Fellow, University of Sussex. An unapologetic cosmopolitan liberal. I am a lineman for the county.",6747,100370,959,"Thu Jun 23 14:57:03 +0000 2011","Nowy Dwór Mazowiecki, Poland","en","Warsaw","895416027411922944","Wed Aug 09 22:46:31 +0000 2017","Silvio Berlusconi's previous haircut is alive and well and sitting atop another far-right loony. https://t.co/rC4ejG8XnN"
"3228820269","DidierRuedin","Didier Ruedin","",94,243,76,"Sat May 02 19:22:49 +0000 2015","","en","Belgrade","893117430880448513","Thu Aug 03 14:32:43 +0000 2017","Wordscores and JFreq – an update https://t.co/vTIkgu5ILQ"
"3231828701","RejaneSenac","Réjane Sénac","Chercheuse CNRS au Centre de recherches politiques de Sciences Po - CEVIPOF, PRESAGE, dernier ouvrage ""Les non-frères au pays de l'égalité"".",1951,269,1186,"Sun May 03 21:12:18 +0000 2015","Paris, France","fr","Paris","895305208355586048","Wed Aug 09 15:26:10 +0000 2017","RT @MdM_France: Si venir en aide aux #migrants est condamnable par la justice, alors nous aussi nous sommes des délinquants. #Solidarité #H…"
"324305186","britishfuture","British Future","The conversations we need on identity and integration, migration and opportunity. 020 7632 9069 info@britishfuture.org director: @sundersays #WalkTogether",7842,14068,1821,"Sun Jun 26 11:05:49 +0000 2011","London","en",NA,"895306061908979713","Wed Aug 09 15:29:33 +0000 2017","England score TEN tries to start Women's Rugby World Cup defence with 56-5 win over Spain https://t.co/TCPSID0B4g https://t.co/Q3QXzSRNSs"
"3253905886","SteffenGanghof","Steffen Ganghof","Political scientist at @unipotsdam",139,58,259,"Thu May 14 13:29:22 +0000 2015","","de",NA,"893114996191895552","Thu Aug 03 14:23:03 +0000 2017","RT @sapinker: No One Should Have Sole Authority to Launch a Nuclear Attack https://t.co/TAkryT42Nw #science"
"325437576","ESSEC_IRENE","ESSEC IRENE","Institute for Research & Education on #Negotiation - @essec - Expertise in #nego #mediation #conflict resolution #RSE #EU #peacebuilding. Director: @AColson_",1037,2033,374,"Tue Jun 28 09:02:35 +0000 2011","Paris, Singapore, Brussels","fr","Paris","894986612022575104","Tue Aug 08 18:20:11 +0000 2017","RT @EU_WOSCAP: Reflections on #LocalOwnership &amp; #Inclusivity in EU External Action @eu_eeas #EUglobalstrategy by @ESSEC_IRENE https://t.co/…"
"325439798","Politics_Oxford","Oxford Politics & IR","Department of Politics and International Relations at the University of Oxford",5143,3577,1299,"Tue Jun 28 09:09:03 +0000 2011","Oxford, UK","en",NA,"895193124124938244","Wed Aug 09 08:00:47 +0000 2017","A project, new this year, that examines Wealth Inequality and Mobility in the Twenty-First Century:… https://t.co/Am79ZUCVyg"
"325639807","StojanovicSonja","SonjaStojanovicGajic","Director of Belgrade Centre for Security Policy interested in think tanking and security politics",2524,4522,2395,"Tue Jun 28 16:40:19 +0000 2011","","en","Belgrade","893088590183505921","Thu Aug 03 12:38:07 +0000 2017","RT @bezbednost_org: Lažne vesti najbolje prolaze u polarizovanim i populističkim društvima, istakla je direktorka BCBP @StojanovicSonja htt…"
"327245709","UniBremen","Universität Bremen","Willkommen auf dem offiziellen Twitter-Profil der #unibremen. Hier gibt es Neuigkeiten vom Campus in 140 Zeichen. https://t.co/m5sxJ6guHX",4441,2711,417,"Fri Jul 01 07:12:28 +0000 2011","Bremen, Germany","de","Berlin","895292112308232192","Wed Aug 09 14:34:07 +0000 2017","@RathausHB_news @skb_bremen @bremen_de @busbibliothekhb @stabi_bremen @elibbremen @bbl_news Können wir toppen, dank… https://t.co/sYHysAATDV"
"32864886","matguidi","Mattia Guidi","Political scientist, post-doc fellow at @UniLUISS. Tweets in Italian and English.",666,8329,1512,"Sat Apr 18 12:14:20 +0000 2009","Firenze, Roma","it","Rome","890187486458204160","Wed Jul 26 12:30:10 +0000 2017","RT @StateLeft: How can Italy deal with an increasingly fractured left? @Matguidi explores Renzi's options on State of the Left: https://t.c…"
"3288510261","DIE_GDI","DIE_GDI","The German Development Institute / Deutsches Institut für Entwicklungspolitik (DIE) is a leading think tank for global development and international cooperation",2427,4613,441,"Mon May 18 15:18:57 +0000 2015","Bonn, Germany","en","Pacific Time (US & Canada)","895294033072934912","Wed Aug 09 14:41:45 +0000 2017","RT @t_fues: #MGGnetwork alumni &amp; participants at @GermanEmbassySA. Thank you @M_Philani &amp; @KatliMoilwa! @DIE_GDI @TatjanaReiber @BMZ_Bund @…"
"329620391","merylkenny","Meryl Kenny","Lecturer in Gender & Politics at @EdinburghPIR. @genderpol Co-Convenor & @femfiin Co-Director. Slow runner. Minnesotan. Personal account.",1997,9564,738,"Tue Jul 05 11:19:09 +0000 2011","Edinburgh, Scotland","en","Canberra","895252771984879616","Wed Aug 09 11:57:48 +0000 2017","RT @psa_ecn: Call for Nominations. We are looking to elect two new members to our committee! Find out more https://t.co/sFUGxnk3XE @PolStud…"
"3302683475","PresidPolitics","Ecpr_PresidPolitics","Presidential Politics is the @ecpr standing group on presidents and presidential politics. Join us and follow our activites via MyECPR",229,488,263,"Fri May 29 11:24:54 +0000 2015","WORLD","en-gb","Pacific Time (US & Canada)","892177872743542785","Tue Aug 01 00:19:15 +0000 2017","🔸Make sure you don't miss the article by @PChaisty &amp; @chsvetic on minority presidents and multiparty coalitions.
➡️… https://t.co/GleOdtIBlJ"
"3320542732","PluriCourts","PluriCourts","PluriCourts is a centre of excellence for the study of the the legitimacy of international courts and tribunals, at the @UniOslo, Norway.",1456,734,159,"Fri Jun 12 07:56:17 +0000 2015","Oslo, Norway","en",NA,"895178682721083392","Wed Aug 09 07:03:24 +0000 2017","RT @ThisStJohn: Very excited for this-we will discuss a claims commission for Libya. What inst design? What about pending arbitrations? Man…"
"3327668557","Usyd_ssps","SSPS","The latest events, research, and news from the School of Social and Political Science at the University of Sydney",955,2352,445,"Mon Aug 24 01:51:51 +0000 2015","Sydney, New South Wales","en",NA,"895142894130020352","Wed Aug 09 04:41:11 +0000 2017","RT @sydneyciss: Join us for a discussion on ‘NATO’s Gender Turn’ with  Stefanie von Hlatky and Heidi Hardt this Friday @Usyd_ssps https://t…"
"333306267","Politics_UK1","Maya Sterling","Breaking news on British politics today: problems and solutions!",4703,1513,5365,"Mon Jul 11 09:59:15 +0000 2011","London, UK","en","London","347115140640018433","Tue Jun 18 22:14:33 +0000 2013","Make your Tweets more powerful and save thousands in advertising costs with http://t.co/8nUOWBMo46 We vouch for it."
"3344316070","MichaelKaeding","Michael Kaeding","PolSci Prof // Jean Monnet chair ad personam // Universität Duisburg-Essen // TEPSA //College of Europe // EIPA",469,446,343,"Wed Jun 24 16:28:06 +0000 2015","Bruxelles // Duisburg ","de",NA,"891572792285638656","Sun Jul 30 08:14:52 +0000 2017","RT @ECPRKnowledge: Brexit: The great Brexit brain drain | In English | EL PAÍS https://t.co/C0gIQ5R8wz"
"335349237","niallodoc","Niall O Dochartaigh","",520,525,739,"Thu Jul 14 15:05:59 +0000 2011","","en",NA,"894679285042225152","Mon Aug 07 21:58:58 +0000 2017","New alliances forming and new fault lines opening up around the bonfire issue in Belfast https://t.co/PgBKUoL7gR"
"33535466","univgroningen","University Groningen","Official Twitter account of the University of Groningen (Rijksuniversiteit) in the Netherlands:400 years of passion and performance. #RUG #UniversityofGroningen",48691,8852,863,"Mon Apr 20 14:51:13 +0000 2009","Groningen, The Netherlands","en","Amsterdam","895302034655776768","Wed Aug 09 15:13:33 +0000 2017","RT @AlettaJacobs: 10 augustus 1929 is mijn sterfdag. Ik heb een mooi leven gehad en veel bereikt. Vrouwen ga verder met mijn strijd ! https…"
"33548291","UniUtrecht","Universiteit Utrecht","#UniUtrecht: bright minds, better future. Focus: onderwijsinnovatie, sustainability, life sciences, institutions for open societies, dynamics of youth",45407,13300,239,"Mon Apr 20 15:24:19 +0000 2009","Utrecht, Nederland","nl","Amsterdam","895303759542333441","Wed Aug 09 15:20:24 +0000 2017","Het is vandaag #BookLoversDay! Hét moment om Geert Buelen's nieuwste boek te reserveren. Reserveer hier:… https://t.co/eRKiLqk0gT"
"337130991","colwight","(((Colin Wight)))","Prof of International Relations; Guitar fanatic; NUFC Supporter. Tweets are provocations. I'm not here to agree with everyone.",2701,20373,1875,"Sun Jul 17 14:16:04 +0000 2011","Sydney","en","Sydney","895276108572119042","Wed Aug 09 13:30:32 +0000 2017","RT @SevaUT: A few days ago, on a podcast with the @NewYorker, Sen. Al Franken mentioned he has never seen Trump laugh. Maybe this is the re…"
"33868112","peteraallen","Peter Allen","Politics lecturer @QMUL. Visiting @KlugeCtr 2017. Author 'The Political Class', out Spring 2018 w/ @OUPAcademic https://t.co/XCEiGkXm6S",884,130,365,"Tue Apr 21 10:32:08 +0000 2009","Bristol, UK","en","London","894699950172516353","Mon Aug 07 23:21:05 +0000 2017","RT @joeura: Texas A&amp;M PoliSci has four open faculty positions: two junior lines (open subfield) and two senior lines (one open, one America…"
"3388905376","AlexDukalskis","Alex Dukalskis","Assistant Professor || University College Dublin (UCD) || @ucdpolitics || Research & teaching: autocracy; human rights; Asian politics.",1018,4515,518,"Thu Jul 23 09:13:48 +0000 2015","Dublin, Ireland","en",NA,"895150304173412352","Wed Aug 09 05:10:38 +0000 2017","@koryoinleiden @John_F_Power Wait, I had bibimbap for lunch in Seoul 2 hours ago. Does that mean I'm already dead?"
"3394288865","IsaEngeli","Isabelle Engeli","Comparative Politics & Policy @polis_bath, co-Convener @ecpg3, co-Lead Editor @polstudiesrev, co-Founding Editor @ejpgjournal, above all: #allotment fan",193,583,478,"Wed Jul 29 18:40:52 +0000 2015","","en",NA,"895370224081539072","Wed Aug 09 19:44:31 +0000 2017","RT @AuschwitzMuseum: @Michael_Voris @Church_Militant Yet, this number shows only registered prisoners, not taking into consideration Jews m…"
"3415399805","laurenzennser","L. Ennser-Jedenastik","political scientist @univienna. blogger @derstandardat: https://t.co/Irtrsd6HWB. parties, elections, policy, Austrian politics.",2171,3677,469,"Tue Aug 11 14:35:26 +0000 2015","Wien, Österreich","de",NA,"895297137470312448","Wed Aug 09 14:54:06 +0000 2017","@ArminWolf @wt_kbw @MichelJungwirth @bheinzlmaier Also erstreckt sich d Definition auf Verbände, Kabinette etc.?"
"34271443","EcologicBerlin","Ecologic Institute","Ecologic Institute, transdisciplinary research organization and think tank, covers all environmental issues & the integration of environment into other policies",5869,2948,1636,"Wed Apr 22 13:32:11 +0000 2009","Berlin, Germany","en","Berlin","894903027366322180","Tue Aug 08 12:48:02 +0000 2017","RT @scp_centre: ""Zu gut für die Tonne! 2018“ sucht ab jetzt wieder Ideen gegen #Lebensmittelverschwendung: https://t.co/5tZNIyoO4d  #zgfdt1…"
"3429825053","ecpr_gsn","ECPR GSN","The student arm of the @ecpr",44,74,122,"Tue Aug 18 12:56:15 +0000 2015","United Kingdom","en","UTC","806814746859147264","Thu Dec 08 10:56:40 +0000 2016","https://t.co/hXgMCgyNyP"
"3433283655","SG_Parliaments","SGParliaments","ECPR Standing Group on Parliaments. Join (or rejoin) us and follow our activites via MyECPR. Retweets do not indicate endorsement!",233,61,266,"Thu Aug 20 21:41:53 +0000 2015","","en","Pacific Time (US & Canada)","854736041642733568","Wed Apr 19 16:38:47 +0000 2017","RT @ThomasSaalfeld: @ComparPol @PATHWAYS14 @PolitikwissBA @SG_Parliaments @ECPR_SG_Parties https://t.co/Euw7Vcao74"
"3480171137","ThomasMMeyer","Thomas Meyer","",301,238,237,"Sat Aug 29 12:20:40 +0000 2015","Wien, Österreich","de","Pacific Time (US & Canada)","895227382331826176","Wed Aug 09 10:16:55 +0000 2017","Interessant - wobei für mich ""Pluralismus"" nicht gleich ""Neoliberalismus"" ist 
https://t.co/4oTt5VOVrJ"
"348389124","JocelynAJEvans","Jocelyn Evans","Professor of Politics at the University of Leeds. France. Voters. The occasional polygon.",1238,6659,597,"Thu Aug 04 10:32:02 +0000 2011","Crossing the Pennines","en","London","894985826706358272","Tue Aug 08 18:17:03 +0000 2017","@NicholasStartin @RainbowMurray Jolly good! I’ll second that - congratulations!"
"34874101","VU_LT","Vilnius University","The University of Vilnius, one of the oldest and most famous establishments of higher education in Eastern and Central Europe, was founded in 1579.",3063,531,414,"Fri Apr 24 07:24:19 +0000 2009","Vilnius, Lithuania","en","Vilnius","895264525007671297","Wed Aug 09 12:44:30 +0000 2017","@VU_LT and @EAPN published a new study about indebtedness in #Lithuania: https://t.co/yUtqh9eVSC https://t.co/oUFl46cRut"
"34929990","allegrastratton","Allegra Stratton","Former Guardian Political Correspondent now tweeting under @BBCAllegra as Newsnight's Political Editor. This account will close soon.",9164,1107,0,"Fri Apr 24 13:55:09 +0000 2009","London","en","London","175263593380589568","Thu Mar 01 16:57:51 +0000 2012","Will be closing this account soon as I have moved on to BBC Two's Newsnight as Political Editor. Will tweet under @BBCAllegra from now."
"351516459","DrJackHolland","Jack Holland","Assoc. Professor International Security @universityleeds. Books on foreign/security policy (US, UK, #auspol). Craft beer & #Arsenal fan. Used to run, now unfit!",4530,7530,3924,"Tue Aug 09 10:49:10 +0000 2011","Leeds, England","en-gb","Pacific Time (US & Canada)","895253926517329920","Wed Aug 09 12:02:23 +0000 2017","#pied2558 #pied5405. Security advice on #Trump and #DPRK has come to --&gt; ""find a cave""... https://t.co/RDqNPqYrOl"
"352053266","coursera","Coursera","We provide universal access to the world’s best education. For support, please visit http://t.co/RmtBX30PV0",353633,2502,362,"Wed Aug 10 02:38:53 +0000 2011","","en","Pacific Time (US & Canada)","895427487701901312","Wed Aug 09 23:32:03 +0000 2017","Dr. Bernard LaFayette, civil rights leader, provides profound insights on nonviolence/social change #LearnActImpact… https://t.co/et6vd66muS"
"352330344","beckyj47","Becky Jones","Associate professor of Political Science at Widener University. Interested in American and European politics....ethnic political parties is my new thing.",130,2097,284,"Wed Aug 10 13:29:58 +0000 2011","","en","Eastern Time (US & Canada)","708305269445496834","Fri Mar 11 14:55:10 +0000 2016","@Espngreeny is in a hole so deep daylight is a mere memory."
"354890673","UKDataArchive","UK Data Archive","Since 1967, curator of the UK's largest collection of digital social science research data. Certified to ISO 27001. Partner in delivering @UKDataService.",4810,1059,1975,"Sun Aug 14 13:42:00 +0000 2011","University of Essex ","en","London","892733780305293312","Wed Aug 02 13:08:14 +0000 2017","Vacancy: Associate Director, Business, Strategy and Operations @UKDataArchive closing 24 Aug https://t.co/mckPkojkCy"
"355579635","fulbrightboard","The Fulbright Board","The 12-member Presidentially appointed Fulbright Board establishes worldwide policies & selects participants for @FulbrightPrgrm, a program of @StateDept.",8497,4593,5331,"Mon Aug 15 15:40:25 +0000 2011","Washington DC","en","Eastern Time (US & Canada)","892073399740182528","Mon Jul 31 17:24:07 +0000 2017","@fulbrightboard Chair Jeffrey Bleich: ""International exchange increases our prosperity. More than anything, it make… https://t.co/EEUBqHB0JI"
"35720969","uniofgothenburg","Uni of Gothenburg","The University of Gothenburg has approximately 37,000 students and 5,900 employees. It is one of the major universities in northern Europe.",5860,1160,81,"Mon Apr 27 11:35:21 +0000 2009","Gothenburg, Sweden","en","Stockholm","895196994028883968","Wed Aug 09 08:16:09 +0000 2017","Hormone from fat tissue can give protection against PCOS. https://t.co/xUReuqYptS https://t.co/sUIYhUoSsx"
"35789526","ygalligan","Yvonne Galligan","I am a political scientist and research women and politics. I am interested in all aspects of politics, elections, parties, and democratic processes.",1179,3438,197,"Mon Apr 27 16:45:36 +0000 2009","","en","Dublin","888509169610915841","Fri Jul 21 21:21:08 +0000 2017","I'm deactivating my account until Twitter makes Periscope safe- I won't support grooming of children on this platform. So, Twitter - act!"
"3590281574","allanmcconnell4","Allan McConnell","Professor, Public Policy, Dept. of Government and International Relations, University of Sydney. Associate-Dean (Research). All tweets on academia/politics",281,285,187,"Thu Sep 17 04:52:06 +0000 2015","Sydney, New South Wales","en-GB",NA,"895141532021301248","Wed Aug 09 04:35:46 +0000 2017","RT @Peter_Fitz: 'We love our children': Penny Wong's stunning Senate speech about the marriage plebiscite  https://t.co/JKs5YXQOn9 via @smh"
"361302333","britac_news","British Academy","For the humanities and social sciences. We inspire, recognise and support excellence in research. Look out for British Academy events.",24505,12416,1778,"Wed Aug 24 15:39:03 +0000 2011","","en","London","895286672388235265","Wed Aug 09 14:12:30 +0000 2017","Our new online grant management system @FlexiGrant goes live today. Find out more: https://t.co/pLxYpdnLM7"
